emp_no,title,last_name,first_name,to_date
68951,Senior Engineer,Leppanen,Shichao,9999-01-01
39361,Engineer,Cummings,Gio,9999-01-01
46666,Senior Staff,Avouris,Mabhin,9999-01-01
279703,Senior Engineer,Makrucki,Kirk,9999-01-01
13951,Staff,Genther,Mooi,9999-01-01
218933,Engineer,Heiserman,Kazunori,9999-01-01
250264,Senior Staff,Gecseg,Shir,9999-01-01
299384,Engineer,Schiettecatte,Dipankar,9999-01-01
466051,Senior Staff,Giaccio,Keiichiro,9999-01-01
494406,Senior Staff,Babb,Vincent,9999-01-01
431442,Staff,Baez,Murthy,9999-01-01
88246,Staff,Slobodova,Munenori,9999-01-01
283538,Technique Leader,Luders,Lakshmi,9999-01-01
280062,Senior Staff,Condotta,Sashi,9999-01-01
240499,Senior Staff,Encarnacion,Mitchel,9999-01-01
235287,Engineer,Glowinski,Arco,9999-01-01
494710,Senior Staff,Rusterholz,Aris,9999-01-01
74817,Senior Staff,Ranai,Quingbo,9999-01-01
432749,Staff,Heemskerk,Miomir,9999-01-01
471764,Senior Engineer,Schaaf,Gao,9999-01-01
248038,Senior Engineer,Stellhorn,Golgen,9999-01-01
471332,Senior Engineer,Bolotov,Terresa,9999-01-01
27412,Staff,Boguraev,Shigeaki,9999-01-01
285272,Staff,Aseltine,Herbert,9999-01-01
16864,Engineer,Gecsel,Candido,9999-01-01
20069,Senior Staff,Huhdanpaa,Guenter,9999-01-01
202310,Senior Staff,Perko,Krister,9999-01-01
457811,Senior Engineer,Rindone,Jiong,9999-01-01
277298,Staff,Garnier,Phuoc,9999-01-01
74684,Senior Staff,Bernatsky,Oguz,9999-01-01
412655,Staff,Gniady,Yuqun,9999-01-01
268874,Senior Engineer,Radwan,Gou,9999-01-01
231372,Staff,Koblick,Khatoun,9999-01-01
256740,Engineer,Vanwelkenhuysen,Marsal,9999-01-01
415796,Senior Engineer,Foote,Rance,9999-01-01
409035,Engineer,Vadhan,Gad,9999-01-01
471948,Staff,Perng,Debaprosad,9999-01-01
37887,Senior Engineer,Molberg,Limsoon,9999-01-01
263111,Engineer,Avouris,Arup,9999-01-01
218592,Staff,McDermid,Shalesh,9999-01-01
47374,Senior Staff,Kaiserswerth,Yonghong,9999-01-01
440812,Engineer,Baer,Yechiam,9999-01-01
222446,Assistant Engineer,Gente,Yonghong,9999-01-01
462925,Staff,Comyn,Dharmaraja,9999-01-01
451334,Senior Staff,Snedden,Gil,9999-01-01
455145,Technique Leader,Papsdorf,Tsuneo,9999-01-01
68808,Engineer,Beerel,Morrie,9999-01-01
216996,Senior Engineer,Jansen,Gift,9999-01-01
277203,Engineer,Piancastelli,Shigeichiro,9999-01-01
407562,Staff,Budinsky,Bodh,9999-01-01
230774,Engineer,Erni,Tetsushi,9999-01-01
51121,Senior Staff,Bierbaum,Debaprosad,9999-01-01
206016,Senior Staff,Garrabrants,Suzette,9999-01-01
204977,Staff,Perl,Martina,9999-01-01
468371,Staff,Viele,Stamatina,9999-01-01
448813,Staff,Mullainathan,Khosrow,9999-01-01
436069,Senior Engineer,Spieker,Xumin,9999-01-01
225373,Engineer,Rodite,Danel,9999-01-01
100349,Engineer,Jarecki,Gianluca,9999-01-01
421011,Senior Staff,Thorelli,Masamitsu,9999-01-01
46104,Senior Staff,Kavvadias,Yoshinari,9999-01-01
93160,Senior Staff,Hinsberger,Trygve,9999-01-01
15134,Senior Staff,Luiz,Arun,9999-01-01
85057,Engineer,Sadowsky,Charlene,9999-01-01
475613,Staff,Steinauer,Irene,9999-01-01
209811,Engineer,Turnbull,Gao,9999-01-01
205723,Senior Staff,Crooks,Josyula,9999-01-01
281730,Senior Staff,Axelband,Jordanka,9999-01-01
35416,Senior Staff,Wroclawski,Heather,9999-01-01
298547,Engineer,Underwood,Toshimitsu,9999-01-01
235001,Engineer,Escriba,Anneke,9999-01-01
438584,Senior Staff,Pero,Sangeeta,9999-01-01
48524,Assistant Engineer,Wursthorn,Danae,9999-01-01
454274,Engineer,Bamford,Masali,9999-01-01
219406,Senior Engineer,Beerel,Aiichiro,9999-01-01
269697,Senior Staff,Weisert,Candido,9999-01-01
37068,Staff,Delgrande,Xiaoqiang,9999-01-01
103349,Senior Engineer,Saoudi,Chiranjit,9999-01-01
15911,Senior Engineer,Viele,Shaibal,9999-01-01
296393,Senior Engineer,Remmele,Kyoichi,9999-01-01
486703,Senior Engineer,Lorcy,Masasuke,9999-01-01
449323,Engineer,Fujisawa,Woody,9999-01-01
450495,Assistant Engineer,Boguraev,Isaac,9999-01-01
446264,Senior Engineer,Barriga,Kasturi,9999-01-01
211854,Engineer,Rosar,Eishiro,9999-01-01
218693,Senior Staff,Pashtan,Sanjiv,9999-01-01
455123,Senior Engineer,Lamparter,Satoru,9999-01-01
49806,Senior Staff,Camarinopoulos,Barun,9999-01-01
423625,Senior Engineer,Candan,Marc,9999-01-01
467303,Senior Engineer,Schach,Chaosheng,9999-01-01
251913,Engineer,Hellwagner,Rildo,9999-01-01
45904,Senior Engineer,DasSarma,Arunas,9999-01-01
104710,Senior Staff,Trogemann,Munenori,9999-01-01
68508,Engineer,Swist,Annemarie,9999-01-01
463360,Senior Staff,Benantar,Ung,9999-01-01
483507,Staff,Kitai,Kendra,9999-01-01
436342,Senior Staff,Lorho,Sreenivas,9999-01-01
241689,Senior Engineer,Borovoy,Tristan,9999-01-01
105716,Senior Engineer,Milicia,Ipke,9999-01-01
58231,Staff,Pauthner,Marjo,9999-01-01
20408,Senior Engineer,Smailagic,Debatosh,9999-01-01
462345,Senior Engineer,Pileggi,Taisook,9999-01-01
446561,Engineer,Sridhar,Sivanarayana,9999-01-01
234151,Senior Staff,Ozeki,Wayne,9999-01-01
414130,Engineer,Gyimothy,Etsuo,9999-01-01
29802,Senior Engineer,Paciorek,Herb,9999-01-01
241558,Engineer,Hedayat,Sadok,9999-01-01
283048,Engineer,Ruemmler,Akeno,9999-01-01
297887,Staff,Itzigehl,Taegyun,9999-01-01
233746,Senior Staff,Yemenis,Janche,9999-01-01
244591,Senior Staff,Sambasivam,Akemi,9999-01-01
209215,Engineer,Janocha,Branimir,9999-01-01
444061,Senior Staff,Merks,Gal,9999-01-01
71837,Senior Engineer,Babb,Munehiro,9999-01-01
456610,Senior Engineer,Ellozy,Erez,9999-01-01
15714,Engineer,Bala,Troy,9999-01-01
225681,Staff,Guerreiro,Xinglin,9999-01-01
71490,Senior Staff,Vieri,Yannis,9999-01-01
46563,Engineer,Veldwijk,Marlo,9999-01-01
294080,Senior Staff,Iwayama,Chenxi,9999-01-01
478406,Engineer,Mullainathan,Mabo,9999-01-01
462510,Senior Engineer,Barvinok,Kshitij,9999-01-01
496729,Engineer,Sigstam,Zhonghua,9999-01-01
490344,Engineer,Horswill,Jayesh,9999-01-01
447025,Senior Engineer,Veevers,Ferdinand,9999-01-01
257977,Senior Staff,Goodrum,Marko,9999-01-01
280796,Engineer,Lundstrom,Shigenori,9999-01-01
263913,Staff,Berstel,Sampalli,9999-01-01
461318,Senior Staff,Aamodt,Fatemeh,9999-01-01
15651,Senior Engineer,Iwayama,Huan,9999-01-01
239365,Senior Staff,Bratten,Hsiangchu,9999-01-01
240950,Senior Engineer,Kleiser,Demos,9999-01-01
456416,Senior Engineer,Lupu,Heeju,9999-01-01
431675,Staff,Kroha,Giao,9999-01-01
246134,Engineer,Belinskaya,Nobuyoshi,9999-01-01
67084,Senior Engineer,Isaak,Shigeo,9999-01-01
36949,Staff,Schaad,Xuejun,9999-01-01
105921,Senior Staff,Gubsky,Willard,9999-01-01
478027,Senior Staff,Pettis,Mitchel,9999-01-01
22282,Senior Staff,Streit,Shaz,9999-01-01
433036,Senior Engineer,Yeung,Anestis,9999-01-01
61634,Senior Staff,Panwar,Shigehito,9999-01-01
57680,Senior Engineer,Herath,Tse,9999-01-01
80768,Technique Leader,Janocha,Shounak,9999-01-01
477783,Engineer,Gajiwala,Bikash,9999-01-01
447294,Engineer,Kitsuregawa,Florian,9999-01-01
436344,Senior Staff,Anily,Manibrata,9999-01-01
253472,Senior Staff,Kusakabe,Gianluca,9999-01-01
58657,Senior Engineer,Kaltofen,Pasqua,9999-01-01
478058,Senior Staff,Akazan,Collette,9999-01-01
295787,Senior Engineer,Zaumen,Leucio,9999-01-01
225463,Staff,Masada,Temple,9999-01-01
246392,Staff,Tyugu,Toshimo,9999-01-01
270874,Engineer,Terlouw,Vitaly,9999-01-01
210033,Senior Engineer,Ghandeharizadeh,Chanjung,9999-01-01
54430,Staff,Pezzoli,Kaijung,9999-01-01
204560,Assistant Engineer,Badache,Sariel,9999-01-01
29485,Senior Staff,Shobatake,Ortrun,9999-01-01
61869,Engineer,Hemaspaandra,Manu,9999-01-01
208982,Senior Engineer,Sinitsyn,Rutger,9999-01-01
103605,Technique Leader,Fraisse,Alagu,9999-01-01
31128,Assistant Engineer,Frolund,Serif,9999-01-01
210155,Staff,Koblitz,Eirik,9999-01-01
264703,Senior Engineer,Genther,Temple,9999-01-01
290800,Staff,Meriste,Shmuel,9999-01-01
265606,Senior Engineer,Zhang,Boalin,9999-01-01
41039,Senior Engineer,Bala,Subhankar,9999-01-01
437421,Assistant Engineer,Edelhoff,Rayond,9999-01-01
252497,Senior Engineer,Parascandalo,Urs,9999-01-01
36603,Engineer,Unno,Heon,9999-01-01
281299,Engineer,Herber,Jianhui,9999-01-01
412371,Senior Staff,Delgrossi,Elzbieta,9999-01-01
419130,Technique Leader,Reghbati,Willard,9999-01-01
221882,Senior Staff,Aloia,Sahrah,9999-01-01
250675,Engineer,Staelin,Vasiliy,9999-01-01
36603,Senior Engineer,Unno,Heon,9999-01-01
233385,Engineer,Kulisch,Georgi,9999-01-01
212799,Senior Engineer,Falby,Abdelkader,9999-01-01
105543,Senior Engineer,Fabrizio,True,9999-01-01
471970,Staff,Demos,Lalit,9999-01-01
411149,Assistant Engineer,Matzke,Mads,9999-01-01
267393,Staff,Makinen,Hironobu,9999-01-01
479017,Senior Engineer,Sherertz,Hitofumi,9999-01-01
73072,Assistant Engineer,Zwicker,Vitali,9999-01-01
459262,Engineer,Majewski,Ger,9999-01-01
490331,Staff,Peris,Zito,9999-01-01
465033,Senior Staff,Yetim,Yuriy,9999-01-01
232977,Assistant Engineer,Chenney,Perla,9999-01-01
93551,Senior Staff,Shrader,Sanjay,9999-01-01
475760,Senior Engineer,Hockney,Billur,9999-01-01
281716,Technique Leader,Collavizza,Arumugam,9999-01-01
283848,Senior Engineer,Baaz,Zeydy,9999-01-01
421801,Staff,McConalogue,Jeanna,9999-01-01
281170,Technique Leader,Dulli,Abdulah,9999-01-01
462443,Staff,Ranka,Miomir,9999-01-01
422470,Staff,Androutsos,Arvin,9999-01-01
44099,Senior Staff,Gruenwald,Shridhar,9999-01-01
14167,Senior Engineer,Hertweck,Adas,9999-01-01
426518,Staff,Turnbull,Marek,9999-01-01
223830,Senior Engineer,Biros,Huican,9999-01-01
102677,Engineer,Karcich,Huei,9999-01-01
422380,Technique Leader,Kawashimo,Mamdouh,9999-01-01
82992,Senior Engineer,Marwedel,Jixiang,9999-01-01
54961,Senior Engineer,Spelt,Nechama,9999-01-01
258861,Assistant Engineer,Aamodt,Sigeru,9999-01-01
225955,Senior Engineer,Bernini,Radhia,9999-01-01
260516,Engineer,Byoun,Hidekazu,9999-01-01
274119,Engineer,Narwekar,Hugo,9999-01-01
424937,Engineer,Buchter,Teunis,9999-01-01
271311,Staff,Gargeya,Christ,9999-01-01
223672,Staff,Deville,Ibibia,9999-01-01
209394,Staff,Sundgren,Tristan,9999-01-01
55059,Senior Engineer,Conte,Sakthirel,9999-01-01
210671,Staff,Tsukuda,Serap,9999-01-01
63987,Senior Engineer,Hockney,Jingling,9999-01-01
456766,Engineer,Kisuki,Odoardo,9999-01-01
484208,Senior Staff,Ebeling,Lidong,9999-01-01
411290,Engineer,Fabrizio,Turgut,9999-01-01
463067,Engineer,Gyorkos,Oddvar,9999-01-01
28703,Staff,Remmele,Tremaine,9999-01-01
243288,Senior Staff,Chiola,Randi,9999-01-01
229092,Assistant Engineer,Morrin,Fumiya,9999-01-01
83468,Staff,Beilner,Charlene,9999-01-01
273617,Senior Staff,Nyanchama,Theron,9999-01-01
89883,Senior Staff,Paludetto,Berry,9999-01-01
47821,Assistant Engineer,Mitina,Raimond,9999-01-01
489340,Staff,Setlzner,Fuqing,9999-01-01
461958,Staff,Slobodova,Mohit,9999-01-01
238743,Staff,Rabehasaina,Paraskevi,9999-01-01
435210,Senior Engineer,Zongker,Huiqun,9999-01-01
417874,Engineer,McAlpine,Sandeepan,9999-01-01
281434,Senior Engineer,Zaumen,Hideyuki,9999-01-01
412105,Senior Staff,Siksek,Teiji,9999-01-01
296387,Staff,Riexinger,Yuguang,9999-01-01
80834,Engineer,Reinhart,Sham,9999-01-01
38442,Engineer,Baalen,Marco,9999-01-01
234007,Engineer,Oskamp,Babette,9999-01-01
92785,Senior Engineer,Underwood,Lunjin,9999-01-01
76813,Engineer,Pietrzykowski,Tua,9999-01-01
20266,Senior Staff,Kakkad,Ekawit,9999-01-01
218856,Engineer,Rattan,Haldon,9999-01-01
284056,Senior Engineer,Ambroszkiewicz,Tze,9999-01-01
72074,Staff,Chinal,Mahmut,9999-01-01
482776,Senior Staff,Beilner,Kristin,9999-01-01
462690,Staff,Hettesheimer,Shaunak,9999-01-01
464054,Engineer,Ranai,Ger,9999-01-01
88865,Engineer,Peng,Lalit,9999-01-01
485926,Senior Engineer,Beausoleil,Hilari,9999-01-01
251720,Assistant Engineer,Birke,Tadanori,9999-01-01
66552,Staff,Erva,Sakthirel,9999-01-01
430179,Senior Staff,Serna,Neelam,9999-01-01
46882,Senior Staff,Swist,Ebbe,9999-01-01
213779,Staff,Improta,Shooichi,9999-01-01
279468,Senior Staff,Kornyak,Weiwu,9999-01-01
416166,Staff,Rosenbaum,Yuriy,9999-01-01
69582,Senior Staff,Hofstetter,Pragnesh,9999-01-01
58515,Senior Staff,Hertweck,Radhia,9999-01-01
42366,Staff,Maksimenko,Chriss,9999-01-01
290298,Engineer,Kuszyk,Ziyad,9999-01-01
205370,Senior Staff,Marchesini,Geoffry,9999-01-01
230290,Engineer,Hopewell,Deborah,9999-01-01
88947,Senior Staff,Marletta,Ronghao,9999-01-01
482289,Staff,Cooman,Fumitaka,9999-01-01
401540,Senior Engineer,Mandelberg,Jaewoo,9999-01-01
237186,Senior Staff,Selenyi,Mingzeng,9999-01-01
49619,Engineer,Cools,Fumiyo,9999-01-01
235710,Senior Staff,Bonifati,Sachem,9999-01-01
470933,Technique Leader,Walstra,Lakshmi,9999-01-01
242795,Senior Engineer,Bouloucos,Tetsurou,9999-01-01
263140,Senior Staff,Iisaku,Abdulla,9999-01-01
278053,Senior Engineer,Heystek,Bernardo,9999-01-01
51995,Senior Staff,Roccetti,Zhongwei,9999-01-01
413160,Staff,Felcyn,Tadanori,9999-01-01
68788,Senior Engineer,Kaiser,Reuven,9999-01-01
252004,Engineer,Pettey,Kazuhisa,9999-01-01
223790,Senior Staff,Rubsam,Aron,9999-01-01
297639,Senior Engineer,Auyong,Serenella,9999-01-01
72137,Senior Engineer,Bodoff,Dulce,9999-01-01
477275,Staff,Marletta,Sachio,9999-01-01
24207,Assistant Engineer,Rodham,Frazer,9999-01-01
493230,Senior Engineer,Picel,Branimir,9999-01-01
405443,Engineer,Fraisse,Younwoo,9999-01-01
457461,Engineer,Chenoweth,Sachio,9999-01-01
414482,Staff,Baalen,Maya,9999-01-01
268962,Engineer,dAstous,Chaosheng,9999-01-01
76673,Senior Engineer,Rando,Cathie,9999-01-01
54424,Senior Engineer,Halevi,Wayne,9999-01-01
96780,Senior Staff,Heuter,Olivera,9999-01-01
40465,Senior Engineer,Brendel,Khoa,9999-01-01
284250,Senior Staff,Baby,Munehiko,9999-01-01
415374,Senior Engineer,Hofting,Shushma,9999-01-01
90261,Engineer,Merle,Rimli,9999-01-01
281956,Staff,Bardell,Jessie,9999-01-01
12343,Staff,Slaats,Sorina,9999-01-01
422511,Senior Staff,Zaumen,Zijian,9999-01-01
456394,Senior Staff,Bellone,Nectarios,9999-01-01
428858,Staff,Lieblein,Tua,9999-01-01
278996,Senior Engineer,Kaltofen,Shigeu,9999-01-01
447242,Engineer,Keustermans,Gino,9999-01-01
291269,Staff,Thibadeau,Marie,9999-01-01
244705,Senior Staff,Guerreiro,Maha,9999-01-01
230808,Senior Engineer,Piveteau,Roded,9999-01-01
77374,Senior Engineer,Greibach,Laurentiu,9999-01-01
102395,Staff,Massonet,Kitty,9999-01-01
49244,Senior Staff,Trelles,Alexius,9999-01-01
459278,Engineer,Rosar,Gill,9999-01-01
458217,Senior Staff,Worfolk,Sashi,9999-01-01
433350,Engineer,Danner,Pasqua,9999-01-01
298384,Senior Staff,Jiang,Fatemeh,9999-01-01
277762,Staff,Bondorf,Fusako,9999-01-01
103058,Engineer,Zumaque,Yongqiao,9999-01-01
224398,Engineer,Perly,Duangkaew,9999-01-01
289982,Senior Staff,Erol,Gil,9999-01-01
98307,Staff,Leijenhorst,Douadi,9999-01-01
264044,Senior Engineer,Kalloufi,Gay,9999-01-01
427556,Engineer,Brlek,Turgut,9999-01-01
217969,Staff,Hardjono,Irena,9999-01-01
207518,Staff,Reinhart,Jeanna,9999-01-01
409256,Senior Engineer,Herbst,Zine,9999-01-01
71167,Senior Staff,Gimbel,Sham,9999-01-01
433045,Senior Engineer,Woycyznski,Torsten,9999-01-01
61261,Senior Staff,Pocchiola,Ziya,9999-01-01
97223,Staff,Wuwongse,Zejun,9999-01-01
403999,Senior Staff,Pouyioutas,Boguslaw,9999-01-01
75851,Senior Engineer,Leonhardt,Gor,9999-01-01
433151,Staff,Pauthner,Mrinalini,9999-01-01
64969,Senior Engineer,Kawashima,Jasminko,9999-01-01
81509,Senior Engineer,Trachtenberg,Munehiko,9999-01-01
293874,Senior Engineer,Engberts,Flemming,9999-01-01
225315,Assistant Engineer,Choobineh,Piyawadee,9999-01-01
433203,Senior Staff,Cappelli,Shigenori,9999-01-01
417206,Senior Staff,Crouzet,Ramachenga,9999-01-01
31410,Engineer,Iwayama,Mountaz,9999-01-01
47116,Senior Staff,Rosar,Oscar,9999-01-01
257205,Senior Staff,Heydon,Menkae,9999-01-01
43887,Staff,Giveon,Kwan,9999-01-01
33787,Assistant Engineer,Kriebel,Malu,9999-01-01
285829,Senior Staff,Henders,Jeanne,9999-01-01
405888,Staff,Alpay,Leucio,9999-01-01
223732,Senior Staff,Perng,Bowen,9999-01-01
73996,Senior Engineer,Yamaashi,Sachar,9999-01-01
36529,Staff,Bage,Toong,9999-01-01
459164,Engineer,Landherr,Nimmagadda,9999-01-01
226708,Staff,Zedlitz,Bikash,9999-01-01
480973,Technique Leader,Gien,Emdad,9999-01-01
430098,Staff,Rahier,Ymte,9999-01-01
228146,Staff,Rande,Navin,9999-01-01
216684,Staff,Wendorf,Sugwoo,9999-01-01
207801,Senior Staff,Plumb,Navid,9999-01-01
248050,Staff,Simmen,Conrado,9999-01-01
446376,Staff,DeMori,Duangkaew,9999-01-01
203481,Engineer,Kriebel,Chiradeep,9999-01-01
281195,Senior Engineer,Undy,Zengping,9999-01-01
34176,Engineer,Plessier,Waiman,9999-01-01
410248,Staff,Keustermans,Maria,9999-01-01
287249,Staff,Gopalakrishnan,Richara,9999-01-01
102228,Senior Staff,Nannarelli,Udaiprakash,9999-01-01
80251,Engineer,Kitai,Yoshinari,9999-01-01
457008,Senior Staff,Welham,Subhrajyoti,9999-01-01
251384,Senior Staff,Cmelik,Sreekrishna,9999-01-01
292643,Senior Staff,Eiter,Chriss,9999-01-01
61539,Senior Staff,Ghandeharizadeh,Morris,9999-01-01
432683,Engineer,Nishimukai,Gina,9999-01-01
251734,Senior Staff,Segond,Lenore,9999-01-01
239362,Senior Staff,Lorin,Susumu,9999-01-01
240592,Engineer,Kilgore,Duke,9999-01-01
25963,Staff,Fandrianto,Jiakeng,9999-01-01
417596,Senior Staff,Hiyoshi,Aron,9999-01-01
402594,Senior Staff,Siprelle,Rosalyn,9999-01-01
20625,Engineer,Cusworth,Uno,9999-01-01
87793,Staff,Kakkar,Fatemeh,9999-01-01
456405,Engineer,Petereit,Ung,9999-01-01
271545,Senior Staff,Negoita,Temple,9999-01-01
18242,Senior Engineer,Demian,Shichao,9999-01-01
457948,Senior Engineer,Basagni,Fayez,9999-01-01
431430,Staff,Rousseau,Dannz,9999-01-01
98717,Staff,Oaver,Chenyi,9999-01-01
25541,Senior Engineer,Danley,Mohua,9999-01-01
298208,Staff,Lipner,Roddy,9999-01-01
429751,Engineer,Ushiama,Arnould,9999-01-01
488894,Engineer,Champarnaud,Boriana,9999-01-01
433873,Senior Engineer,Alpin,Uwe,9999-01-01
299849,Senior Engineer,Kropf,Mats,9999-01-01
238847,Engineer,Buchter,Barton,9999-01-01
239121,Engineer,Beidas,Sumant,9999-01-01
250079,Senior Staff,Bouloucos,Fusako,9999-01-01
74817,Staff,Ranai,Quingbo,9999-01-01
243677,Senior Engineer,Baezner,Odoardo,9999-01-01
63801,Engineer,Roccetti,Valdiodio,9999-01-01
489909,Engineer,Kampfer,Amabile,9999-01-01
247919,Engineer,Piveteau,Volkmar,9999-01-01
19744,Engineer,Skafidas,Aleksander,9999-01-01
276179,Senior Engineer,Matteis,Stein,9999-01-01
208900,Senior Staff,Frezza,Jayson,9999-01-01
21288,Engineer,Wendorf,Nechama,9999-01-01
82151,Senior Staff,Terekhov,Keiichiro,9999-01-01
83284,Engineer,Ghalwash,Genta,9999-01-01
214788,Senior Engineer,Zschoche,Sadun,9999-01-01
476542,Senior Staff,Tempesti,Huei,9999-01-01
452499,Senior Engineer,Kitai,DAIDA,9999-01-01
202000,Senior Engineer,Passino,Erzsebet,9999-01-01
286249,Senior Staff,Blokdijk,Jeong,9999-01-01
282410,Staff,Marzano,Arvin,9999-01-01
491622,Staff,Stiles,Remko,9999-01-01
432256,Senior Engineer,Aseltine,Youssef,9999-01-01
426729,Senior Engineer,Clemencon,Eldridge,9999-01-01
299732,Senior Staff,Sidhu,Mang,9999-01-01
75755,Senior Engineer,Mullainathan,Harjit,9999-01-01
202360,Staff,Jeong,Indrajit,9999-01-01
77460,Engineer,Usdin,Kiam,9999-01-01
92140,Senior Engineer,Khasidashvili,Heping,9999-01-01
14941,Senior Engineer,Lichtner,Nathan,9999-01-01
104361,Engineer,Msuda,Zhongwei,9999-01-01
449596,Senior Staff,Ernst,Shigeu,9999-01-01
298872,Senior Engineer,Narwekar,Weijing,9999-01-01
17677,Senior Engineer,Ramalingam,Mingdong,9999-01-01
484663,Engineer,Tetzlaff,Miyeon,9999-01-01
447548,Engineer,Cardazo,Kazuhide,9999-01-01
203759,Senior Staff,Reutenauer,Heon,9999-01-01
284196,Senior Engineer,Krichel,Parto,9999-01-01
239341,Senior Staff,Gecsei,Shigehiro,9999-01-01
439560,Staff,Legleitner,Peternela,9999-01-01
10233,Staff,Vendrig,Lein,9999-01-01
55919,Engineer,Nergos,Chiranjit,9999-01-01
63305,Engineer,Waymire,Perry,9999-01-01
299130,Senior Engineer,Chenney,Vitaly,9999-01-01
281249,Senior Staff,Hasham,Sudharsan,9999-01-01
81517,Staff,Reutenauer,Xiong,9999-01-01
423985,Technique Leader,Azevdeo,Ottavia,9999-01-01
32233,Engineer,Benveniste,Kenroku,9999-01-01
489893,Engineer,Niizuma,Yuriy,9999-01-01
40360,Engineer,Miyakawa,Harjit,9999-01-01
290567,Senior Engineer,Poujol,Martina,9999-01-01
456827,Assistant Engineer,Chiola,Panayotis,9999-01-01
468231,Staff,Gerteisen,Minghong,9999-01-01
495543,Staff,Cangellaris,Lorien,9999-01-01
103595,Senior Staff,Hutton,Zhensheng,9999-01-01
439511,Senior Engineer,Cummings,Suzette,9999-01-01
478435,Senior Staff,Schwabacher,Constantijn,9999-01-01
411492,Staff,Wroclawski,Seongbae,9999-01-01
262516,Engineer,Nilsson,Kayoko,9999-01-01
11660,Staff,Stenning,Gill,9999-01-01
241306,Senior Engineer,Danley,Sanjiv,9999-01-01
266821,Senior Staff,Cooke,Akeno,9999-01-01
78181,Engineer,Papastamatiou,Ramya,9999-01-01
41939,Senior Staff,Usery,Kwangho,9999-01-01
453596,Senior Staff,Petersohn,Boutros,9999-01-01
89887,Staff,Munro,Zhonghui,9999-01-01
288403,Engineer,Ossenbruggen,Martina,9999-01-01
488339,Senior Engineer,Yeung,Muzhong,9999-01-01
270348,Senior Staff,Rubsam,Nitsan,9999-01-01
475338,Staff,Desikan,Oscal,9999-01-01
57489,Engineer,Benaini,Jaihie,9999-01-01
283840,Assistant Engineer,Menyhert,Shuzo,9999-01-01
101440,Staff,McAffer,Aimee,9999-01-01
469769,Senior Staff,Pelz,Ewing,9999-01-01
232722,Staff,Srimani,Mitchel,9999-01-01
451100,Senior Engineer,Schlumberger,Moheb,9999-01-01
419828,Engineer,Skogmar,Nectarios,9999-01-01
287839,Assistant Engineer,Tyugu,Teunis,9999-01-01
64477,Assistant Engineer,Belinskaya,Boaz,9999-01-01
273657,Technique Leader,Hashii,Jouko,9999-01-01
223711,Engineer,Peroz,Moti,9999-01-01
476478,Engineer,Perez,Rosli,9999-01-01
206427,Senior Staff,Otillio,Nobuyoshi,9999-01-01
109369,Engineer,Dymetman,Jenwei,9999-01-01
48254,Senior Engineer,Gomatam,Chenyi,9999-01-01
228973,Assistant Engineer,Nations,Cheong,9999-01-01
259402,Senior Staff,Seuren,Uriel,9999-01-01
247898,Staff,Krohn,Karoline,9999-01-01
298930,Engineer,Mellouli,Dinah,9999-01-01
202435,Engineer,Schonegge,Bokyung,9999-01-01
54207,Technique Leader,Bhattacharjee,Radhika,9999-01-01
412008,Senior Engineer,Bach,Irene,9999-01-01
431917,Engineer,Gire,Martijn,9999-01-01
92980,Senior Engineer,Kakkad,Quingbo,9999-01-01
489365,Engineer,Validov,Adhemar,9999-01-01
93189,Senior Engineer,Dalton,Neven,9999-01-01
47311,Senior Staff,Baik,Saeko,9999-01-01
488940,Senior Staff,Beutelspacher,Zhongwei,9999-01-01
74571,Engineer,Viele,Atilio,9999-01-01
411573,Senior Engineer,Casley,Ymte,9999-01-01
234756,Senior Engineer,Hiltgen,Harjit,9999-01-01
444590,Engineer,Ranft,Bouchung,9999-01-01
96324,Senior Engineer,Bharadwaj,Alejandro,9999-01-01
11240,Engineer,Condotta,Kiam,9999-01-01
232440,Senior Engineer,Ressouche,Ottavia,9999-01-01
453206,Engineer,Schaft,Marsja,9999-01-01
427371,Senior Engineer,Ballarin,Emdad,9999-01-01
432516,Senior Staff,Karcich,Arlette,9999-01-01
472221,Senior Engineer,Naumovich,Takahiro,9999-01-01
